City,State,Shape,Sight_day,Sight_month,Sight_time,Sight_date,Sight_weekday
Hartford,CT,Flash,10,1,09:57:00,2014-01-10,Sexta-feira
Coal Creek,CO,Sphere,10,1,06:30:00,2014-01-10,Sexta-feira
El Paso,TX,Circle,10,1,06:15:00,2014-01-10,Sexta-feira
Placentia,CA,Rectangle,10,1,06:00:00,2014-01-10,Sexta-feira
Phoenix,AZ,Sphere,9,1,21:50:00,2014-01-09,Quinta-feira
Scottsdale,AZ,Light,9,1,19:15:00,2014-01-09,Quinta-feira
San Pedro,CA,Sphere,9,1,16:50:00,2014-01-09,Quinta-feira
Metairie,LA,Triangle,9,1,16:07:00,2014-01-09,Quinta-feira
Summerville,SC,Sphere,9,1,16:00:00,2014-01-09,Quinta-feira
New York City (Queens; Forest Hills),NY,Triangle,9,1,11:45:00,2014-01-09,Quinta-feira
Fairborn,OH,Fireball,9,1,11:20:00,2014-01-09,Quinta-feira
Dumont Dune National Park,CA,Other,9,1,09:20:00,2014-01-09,Quinta-feira
Los Angeles,CA,Other,9,1,08:20:00,2014-01-09,Quinta-feira
North Miami Beach,FL,Other,9,1,07:45:00,2014-01-09,Quinta-feira
Oregon City,OR,Circle,9,1,07:25:00,2014-01-09,Quinta-feira
Encinitas,CA,Changing,8,1,23:00:00,2014-01-08,Quarta-feira
Alta Loma,CA,Circle,8,1,21:00:00,2014-01-08,Quarta-feira
Kernesville,NC,Circle,8,1,20:00:00,2014-01-08,Quarta-feira
Hailey,ID,Sphere,8,1,18:20:00,2014-01-08,Quarta-feira
Doylestown,WI,Light,8,1,18:00:00,2014-01-08,Quarta-feira
Clinton,NJ,Cigar,8,1,18:00:00,2014-01-08,Quarta-feira
Madison,WI,Formation,8,1,18:00:00,2014-01-08,Quarta-feira
Westfield,WI,Light,8,1,17:30:00,2014-01-08,Quarta-feira
Fond du Lac,WI,Formation,8,1,17:12:00,2014-01-08,Quarta-feira
Rome,WI,Light,8,1,17:00:00,2014-01-08,Quarta-feira
Columbus,OH,Other,8,1,15:00:00,2014-01-08,Quarta-feira
Pittsburgh,PA,Formation,8,1,01:00:00,2014-01-08,Quarta-feira
Hattiesburg/Columbia (between),MS,Circle,7,1,22:45:00,2014-01-07,Terça-feira
San Rafael,CA,Formation,7,1,22:41:00,2014-01-07,Terça-feira
Hampton,VA,Light,7,1,21:58:00,2014-01-07,Terça-feira
San Tan Valley,AZ,Fireball,7,1,21:56:00,2014-01-07,Terça-feira
Missoula,MT,Sphere,7,1,21:40:00,2014-01-07,Terça-feira
San Tan Valley,AZ,Light,7,1,20:00:00,2014-01-07,Terça-feira
San Tan Valley,AZ,Sphere,7,1,19:55:00,2014-01-07,Terça-feira
Mayville,WI,Light,7,1,19:00:00,2014-01-07,Terça-feira
Savannah,GA,Light,7,1,07:10:00,2014-01-07,Terça-feira
Hartford,SD,Other,6,1,23:52:00,2014-01-06,Segunda-feira
San Francisco,CA,Changing,6,1,22:30:00,2014-01-06,Segunda-feira
San Rafael,CA,Formation,6,1,22:20:00,2014-01-06,Segunda-feira
San Rafael,CA,Light,6,1,22:18:00,2014-01-06,Segunda-feira
Morgan Hill,CA,Light,6,1,22:00:00,2014-01-06,Segunda-feira
Cape Coral,FL,Light,6,1,20:30:00,2014-01-06,Segunda-feira
Georgetown,KY,Circle,6,1,19:00:00,2014-01-06,Segunda-feira
San Diego,CA,Light,6,1,19:00:00,2014-01-06,Segunda-feira
Lewisburg,WV,Triangle,6,1,19:00:00,2014-01-06,Segunda-feira
Glenmoore,PA,Formation,6,1,16:30:00,2014-01-06,Segunda-feira
Lansdale,PA,Sphere,6,1,16:00:00,2014-01-06,Segunda-feira
Chalfont,PA,Disk,6,1,15:45:00,2014-01-06,Segunda-feira
Morris,IL,Disk,6,1,09:00:00,2014-01-06,Segunda-feira
Chesapeake,VA,Disk,6,1,07:40:00,2014-01-06,Segunda-feira
Evansville,IN,Other,6,1,00:00:00,2014-01-06,Segunda-feira
Salt Lake City,UT,Light,5,1,19:00:00,2014-01-05,Domingo
East Providence,RI,Light,5,1,18:45:00,2014-01-05,Domingo
Corona,CA,Other,5,1,16:00:00,2014-01-05,Domingo
Spokane,WA,Sphere,5,1,12:00:00,2014-01-05,Domingo
Lodi,CA,Rectangle,5,1,05:30:00,2014-01-05,Domingo
Pleasanton,CA,Oval,5,1,04:57:00,2014-01-05,Domingo
Columbia,MO,Light,5,1,03:50:00,2014-01-05,Domingo
Mansfield,OH,Oval,5,1,02:22:00,2014-01-05,Domingo
Tuscaloosa,AL,Sphere,4,1,23:56:00,2014-01-04,Sábado
Clermont,FL,Triangle,4,1,23:30:00,2014-01-04,Sábado
New York City (Queens; Flushing),NY,Oval,4,1,22:30:00,2014-01-04,Sábado
Phoenix,AZ,Other,4,1,22:08:00,2014-01-04,Sábado
Lynn,MA,Circle,4,1,21:34:00,2014-01-04,Sábado
Tacoma (Port of),WA,Other,4,1,21:15:00,2014-01-04,Sábado
Portland,OR,Light,4,1,21:00:00,2014-01-04,Sábado
Blue Hill,ME,Fireball,4,1,21:00:00,2014-01-04,Sábado
Long Beach,CA,Light,4,1,21:00:00,2014-01-04,Sábado
Berea,OH,Fireball,4,1,20:35:00,2014-01-04,Sábado
Marshall,TX,Sphere,4,1,18:30:00,2014-01-04,Sábado
Campbell,OH,Triangle,4,1,18:10:00,2014-01-04,Sábado
Norfolk,VA,Circle,4,1,18:00:00,2014-01-04,Sábado
Marrero,LA,Light,4,1,18:00:00,2014-01-04,Sábado
Crossville,TN,Light,4,1,17:00:00,2014-01-04,Sábado
Ashburn,VA,Sphere,4,1,16:35:00,2014-01-04,Sábado
Prineville,OR,Oval,4,1,16:22:00,2014-01-04,Sábado
New York City (Brooklyn),NY,Light,4,1,11:00:00,2014-01-04,Sábado
Jackson,OH,Fireball,4,1,07:35:00,2014-01-04,Sábado
Auburn,CA,Formation,4,1,07:00:00,2014-01-04,Sábado
Moreno Valley,CA,Fireball,4,1,05:50:00,2014-01-04,Sábado
Kill Devil Hills,NC,Sphere,4,1,05:43:00,2014-01-04,Sábado
Altoona,PA,Fireball,4,1,01:55:00,2014-01-04,Sábado
Austin,TX,Triangle,4,1,00:38:00,2014-01-04,Sábado
Marina del Rey,CA,Light,3,1,00:00:00,2014-01-03,Sexta-feira
Simsbury,CT,Triangle,3,1,23:40:00,2014-01-03,Sexta-feira
Jenks,OK,Circle,3,1,21:23:00,2014-01-03,Sexta-feira
Jacksonville,FL,Triangle,3,1,21:00:00,2014-01-03,Sexta-feira
Huntington Beach,CA,Light,3,1,18:56:00,2014-01-03,Sexta-feira
Los Alamos,NM,Other,3,1,18:15:00,2014-01-03,Sexta-feira
Morgan Hill,CA,Cigar,3,1,13:00:00,2014-01-03,Sexta-feira
Morton,IL,Other,3,1,02:45:00,2014-01-03,Sexta-feira
Auburn,WA,Light,2,1,00:00:00,2014-01-02,Quinta-feira
Rossville,IL,Light,2,1,23:45:00,2014-01-02,Quinta-feira
Berkeley,CA,Light,2,1,23:00:00,2014-01-02,Quinta-feira
Austin,TX,Light,2,1,22:15:00,2014-01-02,Quinta-feira
Cape Coral,FL,Light,2,1,22:00:00,2014-01-02,Quinta-feira
Yankton,SD,Fireball,2,1,20:00:00,2014-01-02,Quinta-feira
Cuthbert,GA,Light,2,1,20:00:00,2014-01-02,Quinta-feira
Tucson (north of),AZ,Circle,2,1,18:30:00,2014-01-02,Quinta-feira
Austin,TX,Circle,2,1,17:30:00,2014-01-02,Quinta-feira
Riverside,CA,Sphere,2,1,16:45:00,2014-01-02,Quinta-feira
Anchorage,AK,Oval,2,1,11:45:00,2014-01-02,Quinta-feira
Tarzana,CA,Light,2,1,03:00:00,2014-01-02,Quinta-feira
Olympia,WA,Other,2,1,00:00:00,2014-01-02,Quinta-feira
North Myrtle Beach,SC,Fireball,1,1,23:00:00,2014-01-01,Quarta-feira
Tucson,AZ,Light,1,1,23:00:00,2014-01-01,Quarta-feira
Cle Elum,WA,Other,1,1,23:00:00,2014-01-01,Quarta-feira
Liberty Township,OH,Circle,1,1,22:30:00,2014-01-01,Quarta-feira
Cincinnati,OH,Circle,1,1,22:15:00,2014-01-01,Quarta-feira
Mount Ephraim,NJ,Circle,1,1,22:00:00,2014-01-01,Quarta-feira
River Ridge,LA,Sphere,1,1,22:00:00,2014-01-01,Quarta-feira
Spokane,WA,Light,1,1,21:30:00,2014-01-01,Quarta-feira
Great Falls,MT,Sphere,1,1,21:00:00,2014-01-01,Quarta-feira
Hickory,NC,Triangle,1,1,20:30:00,2014-01-01,Quarta-feira
Pittsburgh,PA,Fireball,1,1,20:15:00,2014-01-01,Quarta-feira
Louisville,KY,Sphere,1,1,20:00:00,2014-01-01,Quarta-feira
Pittsburgh,PA,Circle,1,1,19:30:00,2014-01-01,Quarta-feira
Brenda,AZ,Circle,1,1,19:00:00,2014-01-01,Quarta-feira
Woodridge,IL,Fireball,1,1,18:30:00,2014-01-01,Quarta-feira
Philadelphia,PA,Light,1,1,18:00:00,2014-01-01,Quarta-feira
Gilroy,CA,Formation,1,1,17:50:00,2014-01-01,Quarta-feira
Mentone,CA,Formation,1,1,17:47:00,2014-01-01,Quarta-feira
Gorham,ME,Fireball,1,1,17:15:00,2014-01-01,Quarta-feira
Placentia,CA,Rectangle,1,1,17:00:00,2014-01-01,Quarta-feira
New York City,NY,Other,1,1,12:00:00,2014-01-01,Quarta-feira
La Mesa,CA,Formation,1,1,03:00:00,2014-01-01,Quarta-feira
Lake Elsinore,CA,Fireball,1,1,01:30:00,2014-01-01,Quarta-feira
East Ridge (Chatanooga),TN,Circle,1,1,01:15:00,2014-01-01,Quarta-feira
American Fork,UT,Circle,1,1,01:00:00,2014-01-01,Quarta-feira
Tucson,AZ,Light,1,1,01:00:00,2014-01-01,Quarta-feira
Utah Valley,UT,Changing,1,1,01:00:00,2014-01-01,Quarta-feira
Lehigh Acres,FL,Fireball,1,1,01:00:00,2014-01-01,Quarta-feira
Fanwood,NJ,Fireball,1,1,01:00:00,2014-01-01,Quarta-feira
Fayetteville,NC,Light,1,1,01:00:00,2014-01-01,Quarta-feira
Albuquerque,NM,Circle,1,1,01:00:00,2014-01-01,Quarta-feira
Mt. Pleasant,SC,Other,1,1,01:00:00,2014-01-01,Quarta-feira
Boca Raton,FL,Circle,1,1,01:00:00,2014-01-01,Quarta-feira
Reseda,CA,Circle,1,1,00:53:00,2014-01-01,Quarta-feira
Kirtland,NM,Formation,1,1,00:50:00,2014-01-01,Quarta-feira
Fort Worth,TX,Oval,1,1,00:47:00,2014-01-01,Quarta-feira
Eastvale,CA,Fireball,1,1,00:42:00,2014-01-01,Quarta-feira
Bradenton,FL,Fireball,1,1,00:30:00,2014-01-01,Quarta-feira
Fairfax,VA,Flash,1,1,00:30:00,2014-01-01,Quarta-feira
Ocala,FL,Light,1,1,00:30:00,2014-01-01,Quarta-feira
Temecula,CA,Light,1,1,00:30:00,2014-01-01,Quarta-feira
South El Monte,CA,Sphere,1,1,00:30:00,2014-01-01,Quarta-feira
Spring Hill,FL,Circle,1,1,00:25:00,2014-01-01,Quarta-feira
Goodyear,AZ,Sphere,1,1,00:24:00,2014-01-01,Quarta-feira
Santa Clara,CA,Sphere,1,1,00:20:00,2014-01-01,Quarta-feira
Roanoke,VA,Fireball,1,1,00:20:00,2014-01-01,Quarta-feira
Hokes Bluff,AL,Circle,1,1,00:20:00,2014-01-01,Quarta-feira
Lewes,DE,Light,1,1,00:18:00,2014-01-01,Quarta-feira
Salem,OR,Circle,1,1,00:15:00,2014-01-01,Quarta-feira
Wesley Chapel,FL,Fireball,1,1,00:15:00,2014-01-01,Quarta-feira
Burbank,CA,Sphere,1,1,00:15:00,2014-01-01,Quarta-feira
Greenfield,IN,Light,1,1,00:15:00,2014-01-01,Quarta-feira
Corona,CA,Circle,1,1,00:15:00,2014-01-01,Quarta-feira
Boise,ID,Light,1,1,00:15:00,2014-01-01,Quarta-feira
Oakland Park,FL,Flash,1,1,00:15:00,2014-01-01,Quarta-feira
Baldwin,NY,Fireball,1,1,00:12:00,2014-01-01,Quarta-feira
Patterson,CA,Sphere,1,1,00:12:00,2014-01-01,Quarta-feira
Wilmington,NC,Triangle,1,1,00:10:00,2014-01-01,Quarta-feira
Modesto,CA,Circle,1,1,00:10:00,2014-01-01,Quarta-feira
Charlottesville,VA,Light,1,1,00:10:00,2014-01-01,Quarta-feira
Saint Albans,WV,Triangle,1,1,00:10:00,2014-01-01,Quarta-feira
Livermore,CA,Light,1,1,00:10:00,2014-01-01,Quarta-feira
Fairborn,OH,Light,1,1,00:10:00,2014-01-01,Quarta-feira
Deltona,FL,Circle,1,1,00:10:00,2014-01-01,Quarta-feira
Deltona,FL,Sphere,1,1,00:07:00,2014-01-01,Quarta-feira
Jacksonville,FL,Circle,1,1,00:06:00,2014-01-01,Quarta-feira
Austin,TX,Light,1,1,00:05:00,2014-01-01,Quarta-feira
Elon,NC,Circle,1,1,00:05:00,2014-01-01,Quarta-feira
Rohnert Park,CA,Sphere,1,1,00:05:00,2014-01-01,Quarta-feira
Colorado Springs,CO,Formation,1,1,00:05:00,2014-01-01,Quarta-feira
Spokane Valley,WA,Formation,1,1,00:05:00,2014-01-01,Quarta-feira
Mt. Pleasant,SC,Circle,1,1,00:05:00,2014-01-01,Quarta-feira
Goose Creek,SC,Light,1,1,00:02:00,2014-01-01,Quarta-feira
El Paso,TX,Formation,1,1,00:02:00,2014-01-01,Quarta-feira
Clarksville,TN,Sphere,1,1,00:01:00,2014-01-01,Quarta-feira
Waxhaw,NC,Disk,1,1,00:01:00,2014-01-01,Quarta-feira
Salem,OR,Light,1,1,00:01:00,2014-01-01,Quarta-feira
Henderson,NV,Sphere,1,1,00:01:00,2014-01-01,Quarta-feira
Trussville,AL,Light,1,1,00:00:00,2014-01-01,Quarta-feira
Moreno Valley,CA,Light,1,1,00:00:00,2014-01-01,Quarta-feira
Austin,TX,Circle,1,1,00:00:00,2014-01-01,Quarta-feira
Brentwood,TN,Circle,1,1,00:00:00,2014-01-01,Quarta-feira
Dallas,GA,Sphere,1,1,00:00:00,2014-01-01,Quarta-feira
Springfield,OR,Circle,1,1,00:00:00,2014-01-01,Quarta-feira
Kettering,OH,Circle,1,1,00:00:00,2014-01-01,Quarta-feira
Bakersfield,CA,Light,1,1,00:00:00,2014-01-01,Quarta-feira
Taos,NM,Circle,1,1,00:00:00,2014-01-01,Quarta-feira
Milpitas,CA,Light,1,1,00:00:00,2014-01-01,Quarta-feira
Sequim,WA,Other,1,1,00:00:00,2014-01-01,Quarta-feira
Las Vegas,NV,Circle,1,1,00:00:00,2014-01-01,Quarta-feira
Wenatchee,WA,Oval,1,1,00:00:00,2014-01-01,Quarta-feira
Fort Wayne,IN,Triangle,28,2,00:00:00,2014-02-28,Sexta-feira
Pittsburgh,PA,Light,28,2,23:00:00,2014-02-28,Sexta-feira
Vancouver,WA,Light,28,2,22:45:00,2014-02-28,Sexta-feira
Imperial,MO,Other,28,2,22:30:00,2014-02-28,Sexta-feira
Gorham,ME,Triangle,28,2,22:00:00,2014-02-28,Sexta-feira
Winslow Township,NJ,Fireball,28,2,21:30:00,2014-02-28,Sexta-feira
Bentleyville (3-5 miles east of; on I-70),PA,Fireball,28,2,21:00:00,2014-02-28,Sexta-feira
Evansville,IN,Circle,28,2,20:35:00,2014-02-28,Sexta-feira
Davie,FL,Fireball,28,2,20:24:00,2014-02-28,Sexta-feira
Salem,OR,Light,28,2,19:00:00,2014-02-28,Sexta-feira
Schenectady,NY,Changing,28,2,18:00:00,2014-02-28,Sexta-feira
Westfield,NJ,Disk,28,2,17:56:00,2014-02-28,Sexta-feira
Ocean Shores,WA,Light,28,2,09:35:00,2014-02-28,Sexta-feira
Rochester,NY,Light,28,2,09:30:00,2014-02-28,Sexta-feira
Saco,ME,Fireball,28,2,08:10:00,2014-02-28,Sexta-feira
Princeton,WV,Light,28,2,05:20:00,2014-02-28,Sexta-feira
Wilmington,OH,Other,28,2,03:30:00,2014-02-28,Sexta-feira
Claremore,OK,Light,28,2,01:00:00,2014-02-28,Sexta-feira
Hixson,TN,Triangle,27,2,22:55:00,2014-02-27,Quinta-feira
Chicago Heights,IL,Circle,27,2,21:45:00,2014-02-27,Quinta-feira
Attica,NY,Circle,27,2,21:33:00,2014-02-27,Quinta-feira
Montgomery/Millbrook,AL,Triangle,27,2,21:00:00,2014-02-27,Quinta-feira
Springfield,MA,Circle,27,2,20:30:00,2014-02-27,Quinta-feira
Glenelg,MD,Fireball,27,2,20:00:00,2014-02-27,Quinta-feira
Boise,ID,Light,27,2,19:21:00,2014-02-27,Quinta-feira
Albany,OH,Fireball,27,2,19:00:00,2014-02-27,Quinta-feira
Murfreesboro,TN,Light,27,2,18:00:00,2014-02-27,Quinta-feira
Nashville,TN,Light,27,2,16:35:00,2014-02-27,Quinta-feira
Albert Lea,MN,Light,27,2,06:02:00,2014-02-27,Quinta-feira
Stedman,NC,Sphere,27,2,06:00:00,2014-02-27,Quinta-feira
Churchton,MD,Circle,27,2,03:35:00,2014-02-27,Quinta-feira
Monument,CO,Sphere,27,2,01:00:00,2014-02-27,Quinta-feira
Benton,MO,Circle,27,2,00:00:00,2014-02-27,Quinta-feira
New Hope,MN,Light,26,2,22:00:00,2014-02-26,Quarta-feira
Stout,OH,Light,26,2,21:00:00,2014-02-26,Quarta-feira
Fresno,CA,Light,26,2,20:12:00,2014-02-26,Quarta-feira
Noblesville,IN,Circle,26,2,20:05:00,2014-02-26,Quarta-feira
Hillsboro,OH,Light,26,2,19:45:00,2014-02-26,Quarta-feira
Tucson,AZ,Light,26,2,19:40:00,2014-02-26,Quarta-feira
Grove City,OH,Fireball,26,2,19:40:00,2014-02-26,Quarta-feira
Danbury,CT,Sphere,26,2,19:30:00,2014-02-26,Quarta-feira
Albuquerque,NM,Other,26,2,19:00:00,2014-02-26,Quarta-feira
Seattle,WA,Triangle,26,2,13:00:00,2014-02-26,Quarta-feira
Liberty County (rural area in),MT,Fireball,26,2,04:50:00,2014-02-26,Quarta-feira
Taunton,MA,Oval,26,2,04:30:00,2014-02-26,Quarta-feira
Mesa,AZ,Light,26,2,01:30:00,2014-02-26,Quarta-feira
Frederick,MD,Light,25,2,23:35:00,2014-02-25,Terça-feira
Phoenix,AZ,Fireball,25,2,22:00:00,2014-02-25,Terça-feira
Firebaugh (near),CA,Formation,25,2,20:35:00,2014-02-25,Terça-feira
Breckenridge,TX,Oval,25,2,20:00:00,2014-02-25,Terça-feira
Evanston,WY,Light,25,2,18:35:00,2014-02-25,Terça-feira
Mokena/Matteson,IL,Light,25,2,17:58:00,2014-02-25,Terça-feira
Casper,WY,Circle,25,2,02:20:00,2014-02-25,Terça-feira
Ft. Wayne,IN,Light,25,2,01:00:00,2014-02-25,Terça-feira
Smithsburg,MD,Other,24,2,21:35:00,2014-02-24,Segunda-feira
Philadelphia,PA,Circle,24,2,21:25:00,2014-02-24,Segunda-feira
Philadelphia,PA,Fireball,24,2,21:15:00,2014-02-24,Segunda-feira
Belcamp,MD,Changing,24,2,21:15:00,2014-02-24,Segunda-feira
Draper,UT,Light,24,2,21:00:00,2014-02-24,Segunda-feira
West Chester (near),PA,Light,24,2,21:00:00,2014-02-24,Segunda-feira
San Jose,CA,Light,24,2,20:48:00,2014-02-24,Segunda-feira
Blythe,CA,Triangle,24,2,19:00:00,2014-02-24,Segunda-feira
Salem,NH,Triangle,24,2,18:20:00,2014-02-24,Segunda-feira
In flight (southern U.S.),TX,Oval,24,2,17:40:00,2014-02-24,Segunda-feira
Sacramento,CA,Circle,24,2,16:20:00,2014-02-24,Segunda-feira
Briceville,TN,Other,24,2,10:45:00,2014-02-24,Segunda-feira
Browns Summit,NC,Light,24,2,04:00:00,2014-02-24,Segunda-feira
Palm City,FL,Circle,24,2,00:00:00,2014-02-24,Segunda-feira
Orlando,FL,Triangle,24,2,00:00:00,2014-02-24,Segunda-feira
Los Angeles,CA,Circle,23,2,23:00:00,2014-02-23,Domingo
Balboa Island,CA,Circle,23,2,23:00:00,2014-02-23,Domingo
Antelope,CA,Circle,23,2,22:00:00,2014-02-23,Domingo
Kilmarnock,VA,Triangle,23,2,21:30:00,2014-02-23,Domingo
Atlanta,GA,Changing,23,2,21:16:00,2014-02-23,Domingo
Albuquerque,NM,Light,23,2,21:05:00,2014-02-23,Domingo
Latham,NY,Circle,23,2,21:00:00,2014-02-23,Domingo
Fritch,TX,Light,23,2,21:00:00,2014-02-23,Domingo
Levittown,NY,Fireball,23,2,21:00:00,2014-02-23,Domingo
Ballston Spa,NY,Fireball,23,2,20:43:00,2014-02-23,Domingo
Ketchum,ID,Light,23,2,20:15:00,2014-02-23,Domingo
Loganville,GA,Triangle,23,2,20:15:00,2014-02-23,Domingo
Williston,VT,Fireball,23,2,20:15:00,2014-02-23,Domingo
Victorville,CA,Light,23,2,19:55:00,2014-02-23,Domingo
Anchorage,AK,Light,23,2,19:45:00,2014-02-23,Domingo
Olean,NY,Triangle,23,2,19:32:00,2014-02-23,Domingo
Brandon,FL,Light,23,2,19:30:00,2014-02-23,Domingo
West Deptford,NJ,Oval,23,2,18:40:00,2014-02-23,Domingo
Parker,CO,Sphere,23,2,18:05:00,2014-02-23,Domingo
San Diego,CA,Other,23,2,06:40:00,2014-02-23,Domingo
Quakertown,PA,Circle,22,2,23:15:00,2014-02-22,Sábado
Newport Beach,CA,Circle,22,2,23:00:00,2014-02-22,Sábado
New York City (Bronx),NY,Light,22,2,23:00:00,2014-02-22,Sábado
Tunkhannock,PA,Triangle,22,2,22:30:00,2014-02-22,Sábado
Fond du Lac,WI,Cigar,22,2,22:23:00,2014-02-22,Sábado
Minnetonka,MN,Light,22,2,22:17:00,2014-02-22,Sábado
Grenville,SC,Other,22,2,21:00:00,2014-02-22,Sábado
Wilton,ME,Triangle,22,2,20:53:00,2014-02-22,Sábado
Beaverton,OR,Light,22,2,20:20:00,2014-02-22,Sábado
Charlottesville,VA,Light,22,2,20:00:00,2014-02-22,Sábado
Jeffersonville,VT,Sphere,22,2,19:45:00,2014-02-22,Sábado
Philadelphia,PA,Fireball,22,2,19:45:00,2014-02-22,Sábado
Manchester,NH,Sphere,22,2,19:40:00,2014-02-22,Sábado
Boca Raton,FL,Oval,22,2,19:15:00,2014-02-22,Sábado
Thurmond,WV,Formation,22,2,19:15:00,2014-02-22,Sábado
Las Vegas,NV,Light,22,2,19:02:00,2014-02-22,Sábado
Stockton,CA,Light,22,2,19:00:00,2014-02-22,Sábado
Chico,CA,Light,22,2,19:00:00,2014-02-22,Sábado
Punt Gorda,FL,Light,22,2,19:00:00,2014-02-22,Sábado
Stockton,CA,Circle,22,2,19:00:00,2014-02-22,Sábado
Williston,VT,Fireball,22,2,19:00:00,2014-02-22,Sábado
Dothan,AL,Fireball,22,2,19:00:00,2014-02-22,Sábado
Virginia Beach,VA,Circle,22,2,18:55:00,2014-02-22,Sábado
Collierville,TN,Circle,22,2,18:30:00,2014-02-22,Sábado
Jacksonville,FL,Rectangle,22,2,17:20:00,2014-02-22,Sábado
Sacramento (east),CA,Light,22,2,13:00:00,2014-02-22,Sábado
Miami,OK,Oval,22,2,12:00:00,2014-02-22,Sábado
Brownsmills,NJ,Oval,22,2,12:00:00,2014-02-22,Sábado
"Washington, D.C.",DC,Formation,22,2,10:30:00,2014-02-22,Sábado
Savannah,MO,Other,22,2,05:35:00,2014-02-22,Sábado
Wahiawa,HI,Light,22,2,05:30:00,2014-02-22,Sábado
Ada,OK,Other,22,2,04:00:00,2014-02-22,Sábado
Lafayette,IN,Circle,22,2,01:20:00,2014-02-22,Sábado
Hopewell Junction,NY,Circle,22,2,00:23:00,2014-02-22,Sábado
Peoria,AZ,Light,21,2,23:34:00,2014-02-21,Sexta-feira
Palmer,AK,Light,21,2,23:30:00,2014-02-21,Sexta-feira
Glenwood,NY,Formation,21,2,22:30:00,2014-02-21,Sexta-feira
New Orleans,LA,Triangle,21,2,22:20:00,2014-02-21,Sexta-feira
Raleigh,NC,Triangle,21,2,22:00:00,2014-02-21,Sexta-feira
Avon,CT,Sphere,21,2,21:15:00,2014-02-21,Sexta-feira
Thousand Oaks,CA,Formation,21,2,21:04:00,2014-02-21,Sexta-feira
Piqua,OH,Light,21,2,21:00:00,2014-02-21,Sexta-feira
Orlando,FL,Oval,21,2,21:00:00,2014-02-21,Sexta-feira
Castle Rock,CO,Light,21,2,21:00:00,2014-02-21,Sexta-feira
Eastvale,CA,Fireball,21,2,20:00:00,2014-02-21,Sexta-feira
Monroe,OH,Light,21,2,19:50:00,2014-02-21,Sexta-feira
(City not specified),MO,Other,21,2,19:45:00,2014-02-21,Sexta-feira
Winter Park,FL,Light,21,2,19:45:00,2014-02-21,Sexta-feira
Newark (I-95; near PA border),DE,Circle,21,2,19:45:00,2014-02-21,Sexta-feira
Winter Park (Orlando),FL,Sphere,21,2,19:30:00,2014-02-21,Sexta-feira
Sun City West,AZ,Fireball,21,2,19:15:00,2014-02-21,Sexta-feira
Bend,OR,Triangle,21,2,19:10:00,2014-02-21,Sexta-feira
La Porte,IN,Circle,21,2,18:45:00,2014-02-21,Sexta-feira
Fresno,CA,Sphere,21,2,18:30:00,2014-02-21,Sexta-feira
Lansdale,PA,Light,21,2,18:00:00,2014-02-21,Sexta-feira
Shelby,NC,Other,21,2,17:00:00,2014-02-21,Sexta-feira
Arlington,VA,Cigar,21,2,14:30:00,2014-02-21,Sexta-feira
Stockbridge,GA,Circle,21,2,11:00:00,2014-02-21,Sexta-feira
Daytona Beach,FL,Fireball,21,2,02:30:00,2014-02-21,Sexta-feira
Cornell,CA,Changing,21,2,00:01:00,2014-02-21,Sexta-feira
Anchorage,AK,Oval,21,2,00:00:00,2014-02-21,Sexta-feira
Las Vegas,NV,Other,20,2,23:55:00,2014-02-20,Quinta-feira
Venice,CA,Circle,20,2,23:29:00,2014-02-20,Quinta-feira
Porterville,CA,Disk,20,2,22:00:00,2014-02-20,Quinta-feira
Saint Cloud,FL,Sphere,20,2,21:10:00,2014-02-20,Quinta-feira
Orlando,FL,Circle,20,2,20:55:00,2014-02-20,Quinta-feira
Gila Bend,AZ,Circle,20,2,20:30:00,2014-02-20,Quinta-feira
Vero Beach,FL,Fireball,20,2,19:50:00,2014-02-20,Quinta-feira
Broomall,PA,Sphere,20,2,19:00:00,2014-02-20,Quinta-feira
Fountain,CO,Circle,20,2,18:30:00,2014-02-20,Quinta-feira
Seffner,FL,Other,20,2,10:00:00,2014-02-20,Quinta-feira
Orlando,FL,Circle,20,2,09:00:00,2014-02-20,Quinta-feira
Riverbank,CA,Light,20,2,08:30:00,2014-02-20,Quinta-feira
Savannah,GA,Oval,20,2,02:35:00,2014-02-20,Quinta-feira
Maricopa,AZ,Light,20,2,02:30:00,2014-02-20,Quinta-feira
Fowler,IN,Triangle,20,2,02:30:00,2014-02-20,Quinta-feira
Lithia,FL,Oval,20,2,02:00:00,2014-02-20,Quinta-feira
Bakersfield,CA,Triangle,19,2,20:45:00,2014-02-19,Quarta-feira
Moncks Corner,SC,Sphere,19,2,20:30:00,2014-02-19,Quarta-feira
Maricopa,AZ,Light,19,2,20:30:00,2014-02-19,Quarta-feira
Tucson,AZ,Light,19,2,20:00:00,2014-02-19,Quarta-feira
Monterey Bay,CA,Fireball,19,2,20:00:00,2014-02-19,Quarta-feira
Huntingtown,MD,Light,19,2,18:15:00,2014-02-19,Quarta-feira
Raleigh,NC,Flash,19,2,18:15:00,2014-02-19,Quarta-feira
Wirtz,VA,Formation,19,2,18:00:00,2014-02-19,Quarta-feira
Moneta,VA,Formation,19,2,18:00:00,2014-02-19,Quarta-feira
Columbia,SC,Changing,19,2,15:17:00,2014-02-19,Quarta-feira
Boise,ID,Circle,19,2,07:12:00,2014-02-19,Quarta-feira
