City,State,Shape,Sight_day,Sight_month,Sight_time,Sight_date,Sight_weekday
Ft. Lauderdale,FL,Rectangle,20,6,00:00:00,2015-06-20,Sábado
Clearwater,FL,Oval,19,6,16:45:00,2015-06-19,Sexta-feira
Deerfield Beach,FL,Light,18,6,21:00:00,2015-06-18,Quinta-feira
Vero Beach,FL,Circle,18,6,20:30:00,2015-06-18,Quinta-feira
Homosassa,FL,Light,17,6,20:45:00,2015-06-17,Quarta-feira
Weston,FL,Formation,11,6,20:49:00,2015-06-11,Quinta-feira
St. Cloud,FL,Formation,8,6,22:00:00,2015-06-08,Segunda-feira
Spring Hill,FL,Sphere,8,6,22:00:00,2015-06-08,Segunda-feira
Orlando,FL,Triangle,8,6,21:55:00,2015-06-08,Segunda-feira
Winter Haven/Lake Wales,FL,Light,8,6,21:50:00,2015-06-08,Segunda-feira
Clermont,FL,Circle,8,6,21:45:00,2015-06-08,Segunda-feira
Orlando,FL,Triangle,8,6,21:45:00,2015-06-08,Segunda-feira
Kissimmee,FL,Oval,8,6,21:45:00,2015-06-08,Segunda-feira
Hunters Creek,FL,Formation,8,6,21:45:00,2015-06-08,Segunda-feira
Davenport,FL,Triangle,8,6,21:35:00,2015-06-08,Segunda-feira
Lake Placid,FL,Triangle,8,6,21:30:00,2015-06-08,Segunda-feira
Poinciana,FL,Formation,8,6,21:30:00,2015-06-08,Segunda-feira
Kissimmee,FL,Light,8,6,21:30:00,2015-06-08,Segunda-feira
Palm Bay,FL,Rectangle,8,6,21:15:00,2015-06-08,Segunda-feira
Port Saint Lucie,FL,Flash,7,6,05:23:00,2015-06-07,Domingo
Altamonte Springs,FL,Triangle,6,6,22:00:00,2015-06-06,Sábado
Fort Lauderdale,FL,Circle,6,6,18:00:00,2015-06-06,Sábado
Cape Coral,FL,Light,5,6,22:00:00,2015-06-05,Sexta-feira
Miami,FL,Circle,5,6,22:00:00,2015-06-05,Sexta-feira
Boca Raton,FL,Light,3,6,20:15:00,2015-06-03,Quarta-feira
Alligator Point,FL,Light,2,6,21:15:00,2015-06-02,Terça-feira
Naples,FL,Circle,2,6,00:00:00,2015-06-02,Terça-feira
Orlando,FL,Disk,31,7,23:00:00,2015-07-31,Sexta-feira
Cutler Bay,FL,Oval,26,7,20:35:00,2015-07-26,Domingo
Spring Hill,FL,Other,26,7,01:00:00,2015-07-26,Domingo
Titusville,FL,Circle,25,7,05:00:00,2015-07-25,Sábado
Titusville,FL,Light,23,7,20:03:00,2015-07-23,Quinta-feira
Sunrise,FL,Circle,22,7,23:30:00,2015-07-22,Quarta-feira
Indialantic,FL,Circle,22,7,23:00:00,2015-07-22,Quarta-feira
Panama City,FL,Fireball,22,7,23:00:00,2015-07-22,Quarta-feira
Tampa,FL,Sphere,21,7,23:35:00,2015-07-21,Terça-feira
Holiday,FL,Fireball,21,7,22:00:00,2015-07-21,Terça-feira
Ormond by the Sea,FL,Circle,19,7,09:30:00,2015-07-19,Domingo
Orlando,FL,Oval,19,7,09:07:00,2015-07-19,Domingo
Orlando,FL,Light,18,7,22:45:00,2015-07-18,Sábado
Palm Harbor,FL,Light,17,7,23:00:00,2015-07-17,Sexta-feira
Cutler Bay,FL,Light,16,7,21:00:00,2015-07-16,Quinta-feira
Ft. Pierce,FL,Circle,16,7,03:00:00,2015-07-16,Quinta-feira
Cocoa Beach,FL,Disk,15,7,11:35:00,2015-07-15,Quarta-feira
Oviedo,FL,Triangle,14,7,22:45:00,2015-07-14,Terça-feira
St. Petersburg,FL,Light,14,7,21:30:00,2015-07-14,Terça-feira
Green Cove Springs,FL,Other,13,7,21:30:00,2015-07-13,Segunda-feira
Cocoa,FL,Sphere,13,7,13:30:00,2015-07-13,Segunda-feira
Homestead,FL,Circle,12,7,21:00:00,2015-07-12,Domingo
Clermont,FL,Circle,11,7,22:35:00,2015-07-11,Sábado
Orlando,FL,Sphere,11,7,18:30:00,2015-07-11,Sábado
Edgewater,FL,Sphere,11,7,09:45:00,2015-07-11,Sábado
Davenport,FL,Light,11,7,05:45:00,2015-07-11,Sábado
Spring Hill,FL,Sphere,11,7,01:00:00,2015-07-11,Sábado
Venice,FL,Circle,10,7,23:35:00,2015-07-10,Sexta-feira
Jacksonville,FL,Sphere,9,7,00:00:00,2015-07-09,Quinta-feira
Cape Coral,FL,Circle,8,7,21:15:00,2015-07-08,Quarta-feira
Melbourne,FL,Formation,5,7,20:07:00,2015-07-05,Domingo
Orange Park,FL,Disk,4,7,23:30:00,2015-07-04,Sábado
Royal Palm Beach,FL,Fireball,4,7,23:00:00,2015-07-04,Sábado
Vero Beach,FL,Circle,4,7,22:45:00,2015-07-04,Sábado
Bonita Springs,FL,Oval,4,7,22:40:00,2015-07-04,Sábado
Sarasota,FL,Circle,4,7,22:20:00,2015-07-04,Sábado
Cape Coral,FL,Fireball,4,7,22:00:00,2015-07-04,Sábado
Port Charlotte,FL,Fireball,4,7,21:40:00,2015-07-04,Sábado
Palm Bay,FL,Light,4,7,21:35:00,2015-07-04,Sábado
Boca Raton,FL,Triangle,4,7,21:30:00,2015-07-04,Sábado
Panama City Beach,FL,Light,4,7,21:20:00,2015-07-04,Sábado
Hollywood,FL,Fireball,4,7,21:20:00,2015-07-04,Sábado
Vero Beach,FL,Circle,4,7,21:20:00,2015-07-04,Sábado
Ocala,FL,Circle,4,7,21:15:00,2015-07-04,Sábado
Pinellas Park,FL,Light,3,7,23:00:00,2015-07-03,Sexta-feira
Miami,FL,Light,3,7,00:26:00,2015-07-03,Sexta-feira
Summerfield,FL,Light,1,7,22:00:00,2015-07-01,Quarta-feira
Tampa,FL,Light,1,7,21:00:00,2015-07-01,Quarta-feira
Homestead,FL,Sphere,31,8,00:00:00,2015-08-31,Segunda-feira
Port Charlotte,FL,Fireball,28,8,20:00:00,2015-08-28,Sexta-feira
St. Petersburg Beach,FL,Cigar,26,8,22:00:00,2015-08-26,Quarta-feira
St. Petersburg Beach,FL,Fireball,26,8,21:00:00,2015-08-26,Quarta-feira
Orlando,FL,Cigar,26,8,14:00:00,2015-08-26,Quarta-feira
Yulee,FL,Circle,25,8,02:22:00,2015-08-25,Terça-feira
Brandon,FL,Sphere,23,8,20:40:00,2015-08-23,Domingo
Merritt Island,FL,Circle,23,8,20:00:00,2015-08-23,Domingo
Holiday,FL,Disk,22,8,23:40:00,2015-08-22,Sábado
Saint Petersburg,FL,Triangle,21,8,20:55:00,2015-08-21,Sexta-feira
Palm Springs,FL,Triangle,20,8,21:30:00,2015-08-20,Quinta-feira
Indian Rocks Beach,FL,Light,19,8,20:50:00,2015-08-19,Quarta-feira
Lauderhill,FL,Disk,18,8,20:45:00,2015-08-18,Terça-feira
Lauderhill,FL,Changing,17,8,21:00:00,2015-08-17,Segunda-feira
Ocala,FL,Flash,16,8,23:00:00,2015-08-16,Domingo
Fort Myers,FL,Circle,15,8,21:16:00,2015-08-15,Sábado
Fort Myers,FL,Sphere,15,8,21:16:00,2015-08-15,Sábado
Gulf of Mexico,FL,Circle,15,8,11:30:00,2015-08-15,Sábado
Archer,FL,Circle,10,8,12:08:00,2015-08-10,Segunda-feira
Englewood,FL,Fireball,8,8,21:45:00,2015-08-08,Sábado
Ft. Lauderdale,FL,Light,7,8,07:00:00,2015-08-07,Sexta-feira
Callaway,FL,Fireball,6,8,20:40:00,2015-08-06,Quinta-feira
Key Largo,FL,Light,5,8,21:00:00,2015-08-05,Quarta-feira
Lake Worth,FL,Fireball,4,8,02:30:00,2015-08-04,Terça-feira
Port St John,FL,Other,30,9,21:00:00,2015-09-30,Quarta-feira
Ft. Lauderdale,FL,Circle,28,9,20:20:00,2015-09-28,Segunda-feira
Panama City Beach,FL,Triangle,26,9,19:47:00,2015-09-26,Sábado
Marco Island,FL,Formation,25,9,22:00:00,2015-09-25,Sexta-feira
Panama City Beach,FL,Sphere,24,9,19:30:00,2015-09-24,Quinta-feira
Riviera Beach,FL,Other,24,9,06:00:00,2015-09-24,Quinta-feira
Cocoa Beach,FL,Triangle,23,9,22:00:00,2015-09-23,Quarta-feira
Orlando,FL,Fireball,22,9,01:30:00,2015-09-22,Terça-feira
Pembroke Pines,FL,Other,19,9,23:30:00,2015-09-19,Sábado
Miami,FL,Other,19,9,20:45:00,2015-09-19,Sábado
Homosassa,FL,Fireball,17,9,21:00:00,2015-09-17,Quinta-feira
Santa Rosa Beach,FL,Sphere,17,9,02:15:00,2015-09-17,Quinta-feira
Longboat,FL,Triangle,15,9,00:00:00,2015-09-15,Terça-feira
Panama City Beach,FL,Flash,15,9,22:00:00,2015-09-15,Terça-feira
Miami,FL,Light,15,9,06:00:00,2015-09-15,Terça-feira
Pace,FL,Light,12,9,22:30:00,2015-09-12,Sábado
Lantana,FL,Circle,10,9,20:30:00,2015-09-10,Quinta-feira
Pensacola,FL,Fireball,9,9,21:20:00,2015-09-09,Quarta-feira
Panama City Beach,FL,Flash,8,9,01:45:00,2015-09-08,Terça-feira
Miami,FL,Disk,7,9,00:00:00,2015-09-07,Segunda-feira
Clermont,FL,Circle,5,9,21:30:00,2015-09-05,Sábado
St. Cloud,FL,Circle,4,9,20:30:00,2015-09-04,Sexta-feira
West Palm Beach Co.,FL,Formation,3,9,05:00:00,2015-09-03,Quinta-feira
Weston,FL,Light,2,9,23:01:00,2015-09-02,Quarta-feira
Weston,FL,Light,2,9,06:23:00,2015-09-02,Quarta-feira
Naples,FL,Fireball,2,9,06:10:00,2015-09-02,Quarta-feira
Deerfield Beach,FL,Other,2,9,06:00:00,2015-09-02,Quarta-feira
Bradenton,FL,Sphere,1,9,21:00:00,2015-09-01,Terça-feira
Zolfo Springs,FL,Formation,31,10,02:00:00,2015-10-31,Sábado
Panama City,FL,Sphere,25,10,05:00:00,2015-10-25,Domingo
Panama City,FL,Sphere,23,10,00:00:00,2015-10-23,Sexta-feira
Sarasota,FL,Light,22,10,00:00:00,2015-10-22,Quinta-feira
Ft. Lauderdale,FL,Flash,18,10,22:50:00,2015-10-18,Domingo
Tampa,FL,Triangle,17,10,21:15:00,2015-10-17,Sábado
St. Petersburg,FL,Triangle,17,10,21:15:00,2015-10-17,Sábado
Okeechobee,FL,Oval,16,10,21:30:00,2015-10-16,Sexta-feira
Ochlocknee Bay,FL,Fireball,16,10,21:00:00,2015-10-16,Sexta-feira
Navarre,FL,Oval,15,10,09:45:00,2015-10-15,Quinta-feira
Cape Coral,FL,Circle,15,10,05:20:00,2015-10-15,Quinta-feira
Okeechobee,FL,Circle,14,10,20:38:00,2015-10-14,Quarta-feira
Destin,FL,Changing,13,10,22:00:00,2015-10-13,Terça-feira
Gulf Breeze,FL,Sphere,13,10,19:10:00,2015-10-13,Terça-feira
Miami,FL,Fireball,13,10,02:38:00,2015-10-13,Terça-feira
Palatka,FL,Sphere,12,10,23:45:00,2015-10-12,Segunda-feira
Port St. John,FL,Triangle,10,10,02:00:00,2015-10-10,Sábado
Port St. John,FL,Flash,9,10,22:00:00,2015-10-09,Sexta-feira
Wesley Chapel,FL,Disk,9,10,14:00:00,2015-10-09,Sexta-feira
Ft. Myers,FL,Flash,6,10,20:15:00,2015-10-06,Terça-feira
Sebastian,FL,Oval,5,10,11:30:00,2015-10-05,Segunda-feira
Cape Coral,FL,Light,3,10,21:15:00,2015-10-03,Sábado
Tampa,FL,Oval,3,10,06:45:00,2015-10-03,Sábado
Port Orange,FL,Light,3,10,01:30:00,2015-10-03,Sábado
Panama City Beach,FL,Light,2,10,20:00:00,2015-10-02,Sexta-feira
Naples,FL,Light,2,10,06:30:00,2015-10-02,Sexta-feira
Saint Cloud,FL,Light,1,10,20:27:00,2015-10-01,Quinta-feira
Davie,FL,Formation,1,10,11:15:00,2015-10-01,Quinta-feira
Lake Buena Vista,FL,Circle,29,11,01:22:00,2015-11-29,Domingo
Orlando,FL,Circle,28,11,22:50:00,2015-11-28,Sábado
Clearwater,FL,Other,28,11,11:30:00,2015-11-28,Sábado
Apollo Beach,FL,Light,26,11,22:15:00,2015-11-26,Quinta-feira
Ft. Myers Beach,FL,Fireball,25,11,23:00:00,2015-11-25,Quarta-feira
Riverview,FL,Formation,24,11,19:45:00,2015-11-24,Terça-feira
Tallahassee,FL,Other,22,11,22:30:00,2015-11-22,Domingo
Davenport,FL,Circle,22,11,11:30:00,2015-11-22,Domingo
Naples,FL,Changing,18,11,20:00:00,2015-11-18,Quarta-feira
Miami,FL,Circle,17,11,20:00:00,2015-11-17,Terça-feira
Clearwater,FL,Other,16,11,21:15:00,2015-11-16,Segunda-feira
Port St. Lucie,FL,Triangle,10,11,20:30:00,2015-11-10,Terça-feira
Osprey,FL,Light,10,11,15:20:00,2015-11-10,Terça-feira
Williston,FL,Light,9,11,21:50:00,2015-11-09,Segunda-feira
Tampa,FL,Light,9,11,21:45:00,2015-11-09,Segunda-feira
Jacksonville Beach,FL,Rectangle,9,11,21:40:00,2015-11-09,Segunda-feira
Jacksonville,FL,Rectangle,9,11,21:40:00,2015-11-09,Segunda-feira
Clearwater,FL,Light,9,11,21:30:00,2015-11-09,Segunda-feira
Palm Coast,FL,Other,9,11,21:00:00,2015-11-09,Segunda-feira
Tampa,FL,Light,9,11,21:00:00,2015-11-09,Segunda-feira
Lantana,FL,Light,9,11,03:00:00,2015-11-09,Segunda-feira
Ocala,FL,Light,7,11,04:00:00,2015-11-07,Sábado
Homeland,FL,Flash,7,11,00:20:00,2015-11-07,Sábado
Jacksonville,FL,Sphere,6,11,20:30:00,2015-11-06,Sexta-feira
Miami,FL,Light,6,11,05:25:00,2015-11-06,Sexta-feira
Miami Shores,FL,Other,5,11,19:45:00,2015-11-05,Quinta-feira
Safety Harbor,FL,Flash,5,11,02:45:00,2015-11-05,Quinta-feira
Sebring,FL,Flash,5,11,00:00:00,2015-11-05,Quinta-feira
Largo,FL,Light,4,11,04:00:00,2015-11-04,Quarta-feira
Port St. Lucie,FL,Triangle,1,11,19:50:00,2015-11-01,Domingo
Miramar,FL,Circle,1,11,00:40:00,2015-11-01,Domingo
Port Saint Lucie,FL,Sphere,31,12,23:45:00,2015-12-31,Quinta-feira
Titusville,FL,Light,31,12,22:00:00,2015-12-31,Quinta-feira
Miami,FL,Sphere,31,12,01:00:00,2015-12-31,Quinta-feira
Brandon,FL,Oval,29,12,21:00:00,2015-12-29,Terça-feira
Palmetto,FL,Fireball,29,12,20:07:00,2015-12-29,Terça-feira
Jacksonville,FL,Sphere,29,12,04:40:00,2015-12-29,Terça-feira
Sarasota,FL,Fireball,26,12,20:00:00,2015-12-26,Sábado
Cape Coral,FL,Other,26,12,18:45:00,2015-12-26,Sábado
Cape Coral,FL,Light,25,12,21:00:00,2015-12-25,Sexta-feira
Palm Beach Gardens,FL,Triangle,25,12,00:05:00,2015-12-25,Sexta-feira
Port St. Lucie,FL,Sphere,24,12,21:15:00,2015-12-24,Quinta-feira
Gainesville,FL,Triangle,24,12,17:00:00,2015-12-24,Quinta-feira
Palm Bay,FL,Changing,23,12,20:50:00,2015-12-23,Quarta-feira
Kissimmee,FL,Circle,21,12,20:45:00,2015-12-21,Segunda-feira
Jacksonville,FL,Rectangle,21,12,20:23:00,2015-12-21,Segunda-feira
Dunedin,FL,Triangle,21,12,18:30:00,2015-12-21,Segunda-feira
Orlando,FL,Formation,19,12,23:00:00,2015-12-19,Sábado
Ponte Vedra Beach,FL,Sphere,19,12,22:00:00,2015-12-19,Sábado
Sanford,FL,Circle,19,12,16:00:00,2015-12-19,Sábado
Ponte Vedra,FL,Triangle,19,12,10:48:00,2015-12-19,Sábado
Port Charlotte,FL,Oval,15,12,21:06:00,2015-12-15,Terça-feira
Loxahatchee,FL,Light,15,12,03:00:00,2015-12-15,Terça-feira
Tampa,FL,Light,12,12,21:30:00,2015-12-12,Sábado
Niceville,FL,Sphere,12,12,19:00:00,2015-12-12,Sábado
Orlando,FL,Disk,11,12,09:30:00,2015-12-11,Sexta-feira
St. Augustine,FL,Light,10,12,18:10:00,2015-12-10,Quinta-feira
Panama City,FL,Light,10,12,17:05:00,2015-12-10,Quinta-feira
Tampa,FL,Fireball,8,12,20:51:00,2015-12-08,Terça-feira
Matanzas Inlet,FL,Other,8,12,15:00:00,2015-12-08,Terça-feira
Deltona,FL,Light,5,12,05:00:00,2015-12-05,Sábado
New Port Richey,FL,Fireball,1,12,22:00:00,2015-12-01,Terça-feira
Middleburg,FL,Sphere,30,1,20:00:00,2016-01-30,Sábado
Umatilla,FL,Formation,29,1,18:45:00,2016-01-29,Sexta-feira
Boynton Beach,FL,Rectangle,25,1,19:00:00,2016-01-25,Segunda-feira
Ponte Vedra,FL,Formation,17,1,15:00:00,2016-01-17,Domingo
Deerfield Beach,FL,Circle,16,1,17:54:00,2016-01-16,Sábado
Bradenton,FL,Other,14,1,07:20:00,2016-01-14,Quinta-feira
Winter Park,FL,Rectangle,13,1,06:30:00,2016-01-13,Quarta-feira
Sarasota,FL,Triangle,6,1,05:45:00,2016-01-06,Quarta-feira
Sarasota,FL,Oval,4,1,19:30:00,2016-01-04,Segunda-feira
Hollywood,FL,Circle,2,1,05:30:00,2016-01-02,Sábado
Amelia Island,FL,Circle,1,1,12:10:00,2016-01-01,Sexta-feira
Malabar,FL,Oval,1,1,00:12:00,2016-01-01,Sexta-feira
Titusville,FL,Sphere,1,1,00:05:00,2016-01-01,Sexta-feira
Satellite Beach,FL,Sphere,1,1,00:02:00,2016-01-01,Sexta-feira
Sebastian,FL,Triangle,29,2,23:30:00,2016-02-29,Segunda-feira
Sarasota,FL,Circle,29,2,19:00:00,2016-02-29,Segunda-feira
Plam Bay,FL,Sphere,27,2,20:00:00,2016-02-27,Sábado
Holiday,FL,Fireball,27,2,20:00:00,2016-02-27,Sábado
Delray Beach,FL,Cigar,27,2,15:30:00,2016-02-27,Sábado
Niceville,FL,Fireball,26,2,09:45:00,2016-02-26,Sexta-feira
Jacksonville,FL,Circle,25,2,00:00:00,2016-02-25,Quinta-feira
Ft. Myers,FL,Light,22,2,23:50:00,2016-02-22,Segunda-feira
Odessa,FL,Circle,22,2,13:00:00,2016-02-22,Segunda-feira
Lakeland,FL,Circle,20,2,19:40:00,2016-02-20,Sábado
Cape Coral,FL,Triangle,17,2,19:45:00,2016-02-17,Quarta-feira
Miami (Suburbs),FL,Triangle,17,2,19:30:00,2016-02-17,Quarta-feira
Orlando,FL,Light,14,2,20:20:00,2016-02-14,Domingo
Pinellas,FL,Fireball,14,2,07:30:00,2016-02-14,Domingo
Fort Lauderdale,FL,Changing,12,2,23:00:00,2016-02-12,Sexta-feira
Tampa,FL,Oval,11,2,19:40:00,2016-02-11,Quinta-feira
Cutler Bay,FL,Fireball,10,2,06:15:00,2016-02-10,Quarta-feira
Perrine,FL,Rectangle,9,2,05:00:00,2016-02-09,Terça-feira
West Palm Beach,FL,Other,8,2,13:00:00,2016-02-08,Segunda-feira
Miami,FL,Disk,7,2,15:30:00,2016-02-07,Domingo
Palm Beach Gardens,FL,Other,7,2,11:50:00,2016-02-07,Domingo
Bradenton,FL,Oval,4,2,20:30:00,2016-02-04,Quinta-feira
North Port,FL,Circle,2,2,20:15:00,2016-02-02,Terça-feira
Port Orange,FL,Fireball,1,2,19:30:00,2016-02-01,Segunda-feira
Ft. Lauderdale,FL,Light,31,3,17:30:00,2016-03-31,Quinta-feira
Royal Palm Beach,FL,Flash,29,3,06:45:00,2016-03-29,Terça-feira
Boca Raton,FL,Fireball,29,3,06:40:00,2016-03-29,Terça-feira
Port Saint Lucie,FL,Sphere,29,3,06:25:00,2016-03-29,Terça-feira
Naples,FL,Circle,27,3,20:30:00,2016-03-27,Domingo
Pembroke Pines,FL,Fireball,26,3,20:15:00,2016-03-26,Sábado
Sarasota,FL,Circle,26,3,20:15:00,2016-03-26,Sábado
Gainesville,FL,Flash,24,3,21:10:00,2016-03-24,Quinta-feira
Jacksonville,FL,Fireball,23,3,21:10:00,2016-03-23,Quarta-feira
Largo,FL,Light,23,3,20:40:00,2016-03-23,Quarta-feira
Poinciana,FL,Triangle,22,3,22:53:00,2016-03-22,Terça-feira
New Port Richey,FL,Oval,22,3,08:43:00,2016-03-22,Terça-feira
Barefoot Bay,FL,Fireball,18,3,21:00:00,2016-03-18,Sexta-feira
Eau Gallie,FL,Fireball,18,3,21:00:00,2016-03-18,Sexta-feira
Port St. Lucie,FL,Fireball,18,3,20:00:00,2016-03-18,Sexta-feira
Zephyrhills,FL,Fireball,17,3,19:28:00,2016-03-17,Quinta-feira
Ormond Beach,FL,Fireball,16,3,21:00:00,2016-03-16,Quarta-feira
Fort Lauderdale,FL,Fireball,15,3,19:28:00,2016-03-15,Terça-feira
South Pasadena,FL,Formation,15,3,00:05:00,2016-03-15,Terça-feira
Brooksville,FL,Other,14,3,20:55:00,2016-03-14,Segunda-feira
Orlando,FL,Cigar,14,3,13:01:00,2016-03-14,Segunda-feira
Ft. Pierce,FL,Circle,12,3,23:55:00,2016-03-12,Sábado
Deltona,FL,Triangle,12,3,23:30:00,2016-03-12,Sábado
West Palm Beach,FL,Disk,12,3,19:45:00,2016-03-12,Sábado
Venice,FL,Disk,11,3,21:00:00,2016-03-11,Sexta-feira
Ponte Vedra,FL,Circle,10,3,21:03:00,2016-03-10,Quinta-feira
Ocklawaha,FL,Disk,7,3,21:00:00,2016-03-07,Segunda-feira
Merritt Island,FL,Light,6,3,18:50:00,2016-03-06,Domingo
Middleburg,FL,Light,5,3,21:45:00,2016-03-05,Sábado
Pasco County,FL,Oval,5,3,17:45:00,2016-03-05,Sábado
Seminole,FL,Light,4,3,19:40:00,2016-03-04,Sexta-feira
Merritt Island,FL,Sphere,4,3,19:00:00,2016-03-04,Sexta-feira
Ocklawaha,FL,Flash,4,3,09:00:00,2016-03-04,Sexta-feira
Everglades,FL,Circle,3,3,20:30:00,2016-03-03,Quinta-feira
Delray Beach,FL,Cigar,2,3,16:38:00,2016-03-02,Quarta-feira
Boynton Beach,FL,Sphere,2,3,01:00:00,2016-03-02,Quarta-feira
Ocala,FL,Triangle,1,3,22:30:00,2016-03-01,Terça-feira
Shalimar,FL,Other,1,3,21:00:00,2016-03-01,Terça-feira
Ocala,FL,Oval,1,3,21:00:00,2016-03-01,Terça-feira
Lauderhill,FL,Formation,29,4,22:30:00,2016-04-29,Sexta-feira
Fort Walton Beach,FL,Fireball,29,4,09:25:00,2016-04-29,Sexta-feira
St. Petersburg,FL,Triangle,28,4,23:45:00,2016-04-28,Quinta-feira
Tallahassee,FL,Fireball,23,4,23:00:00,2016-04-23,Sábado
Jacksonville,FL,Formation,23,4,22:30:00,2016-04-23,Sábado
Ormond Beach,FL,Flash,23,4,22:00:00,2016-04-23,Sábado
Clearwater,FL,Circle,23,4,21:30:00,2016-04-23,Sábado
Plantation,FL,Light,23,4,20:32:00,2016-04-23,Sábado
Melbourne,FL,Fireball,22,4,09:30:00,2016-04-22,Sexta-feira
High Springs,FL,Disk,21,4,20:30:00,2016-04-21,Quinta-feira
Sanford,FL,Triangle,21,4,01:20:00,2016-04-21,Quinta-feira
Royal Palm Beach,FL,Circle,20,4,20:30:00,2016-04-20,Quarta-feira
Orlando,FL,Circle,19,4,21:39:00,2016-04-19,Terça-feira
Fleming Island,FL,Rectangle,17,4,23:00:00,2016-04-17,Domingo
Jacksonville,FL,Light,17,4,20:22:00,2016-04-17,Domingo
Miramar,FL,Rectangle,16,4,21:50:00,2016-04-16,Sábado
Jacksonville,FL,Triangle,14,4,22:58:00,2016-04-14,Quinta-feira
Mount Dora,FL,Light,10,4,23:00:00,2016-04-10,Domingo
Miami,FL,Circle,10,4,20:27:00,2016-04-10,Domingo
Fort Lauderdale Beach,FL,Other,10,4,20:10:00,2016-04-10,Domingo
Venice,FL,Changing,10,4,05:00:00,2016-04-10,Domingo
Englewood,FL,Fireball,9,4,21:00:00,2016-04-09,Sábado
Tampa,FL,Oval,6,4,15:30:00,2016-04-06,Quarta-feira
Cape Coral,FL,Other,5,4,23:30:00,2016-04-05,Terça-feira
Ocala,FL,Other,4,4,18:30:00,2016-04-04,Segunda-feira
Orlando,FL,Light,4,4,02:24:00,2016-04-04,Segunda-feira
Gainesville,FL,Triangle,1,4,21:00:00,2016-04-01,Sexta-feira
Port Orange,FL,Triangle,1,4,04:40:00,2016-04-01,Sexta-feira
Tampa,FL,Circle,30,5,22:00:00,2016-05-30,Segunda-feira
Palm Coast,FL,Sphere,30,5,21:15:00,2016-05-30,Segunda-feira
Boynton Beach,FL,Triangle,29,5,21:17:00,2016-05-29,Domingo
Port St. Lucie,FL,Light,29,5,21:04:00,2016-05-29,Domingo
Port St. Lucie,FL,Light,29,5,21:03:00,2016-05-29,Domingo
Jacksonville,FL,Triangle,29,5,00:30:00,2016-05-29,Domingo
Orlando,FL,Light,28,5,11:47:00,2016-05-28,Sábado
Miami (South Dade),FL,Circle,28,5,09:35:00,2016-05-28,Sábado
Port Charlotte,FL,Disk,27,5,23:50:00,2016-05-27,Sexta-feira
St. Petersburg,FL,Circle,27,5,23:10:00,2016-05-27,Sexta-feira
Tampa,FL,Triangle,26,5,21:30:00,2016-05-26,Quinta-feira
Orlando,FL,Fireball,24,5,03:48:00,2016-05-24,Terça-feira
St. Petersburg,FL,Fireball,23,5,21:50:00,2016-05-23,Segunda-feira
Jacksonville Beach,FL,Light,22,5,05:53:00,2016-05-22,Domingo
Tampa,FL,Other,21,5,20:30:00,2016-05-21,Sábado
Casselberry,FL,Light,16,5,21:00:00,2016-05-16,Segunda-feira
Tallahassee,FL,Changing,16,5,00:00:00,2016-05-16,Segunda-feira
Lake Worth,FL,Other,15,5,02:00:00,2016-05-15,Domingo
St. Augustine Beach,FL,Fireball,14,5,21:55:00,2016-05-14,Sábado
Jacksonville,FL,Triangle,13,5,21:30:00,2016-05-13,Sexta-feira
Duck Key,FL,Circle,13,5,21:20:00,2016-05-13,Sexta-feira
Gulf of Mexico,FL,Cigar,11,5,15:00:00,2016-05-11,Quarta-feira
West Palm Beach,FL,Cigar,10,5,11:30:00,2016-05-10,Terça-feira
Palm Beach Lakes,FL,Sphere,9,5,21:32:00,2016-05-09,Segunda-feira
Winter Springs,FL,Fireball,9,5,11:50:00,2016-05-09,Segunda-feira
Palm Beach Gardens,FL,Other,8,5,23:35:00,2016-05-08,Domingo
Oviedo,FL,Formation,7,5,01:30:00,2016-05-07,Sábado
Cocoa,FL,Circle,6,5,22:10:00,2016-05-06,Sexta-feira
Miami,FL,Circle,6,5,05:45:00,2016-05-06,Sexta-feira
Orlando,FL,Oval,6,5,01:38:00,2016-05-06,Sexta-feira
Apopka,FL,Oval,6,5,01:30:00,2016-05-06,Sexta-feira
Tamarac,FL,Circle,6,5,01:30:00,2016-05-06,Sexta-feira
Sebring,FL,Changing,6,5,01:00:00,2016-05-06,Sexta-feira
Davenport,FL,Fireball,5,5,21:30:00,2016-05-05,Quinta-feira
Palm Bay,FL,Oval,5,5,21:00:00,2016-05-05,Quinta-feira
Ocala,FL,Fireball,5,5,20:45:00,2016-05-05,Quinta-feira
Orlando,FL,Fireball,5,5,01:00:00,2016-05-05,Quinta-feira
Panama City Beach,FL,Circle,4,5,22:00:00,2016-05-04,Quarta-feira
Jacksonville,FL,Oval,1,5,22:30:00,2016-05-01,Domingo
Tampa,FL,Light,26,6,01:00:00,2016-06-26,Domingo
Jacksonville,FL,Other,23,6,00:31:00,2016-06-23,Quinta-feira
Panama City,FL,Circle,21,6,22:45:00,2016-06-21,Terça-feira
Orlando,FL,Flash,17,6,11:50:00,2016-06-17,Sexta-feira
Orange City,FL,Light,16,6,01:00:00,2016-06-16,Quinta-feira
Pompano Beach,FL,Other,14,6,19:30:00,2016-06-14,Terça-feira
Pompano Beach,FL,Other,14,6,19:30:00,2016-06-14,Terça-feira
Indian Rock Beach,FL,Circle,11,6,23:00:00,2016-06-11,Sábado
